1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
63	-0.654737	36.238412	44.255950	0.013188	0.7
64	-0.618187	37.238412	43.496040	0.007524	0.7
65	-0.651877	38.238407	42.761789	0.005684	0.7
66	-0.684614	38.007056	42.929448	0.007906	0.7
67	-0.639298	37.803348	43.078164	0.009474	0.7
68	-0.679849	38.757804	42.390117	0.009490	0.7
69	-0.642644	39.757804	41.692427	0.008154	0.6
70	-0.691359	40.757804	41.017331	0.010955	0.7
71	-0.658044	41.757804	40.363750	0.011160	0.7
72	-0.668699	42.757804	39.730671	0.007663	0.8
73	-0.664447	43.740146	39.127812	0.009084	0.7
74	-0.685381	44.250570	38.821734	0.009489	0.7
75	-0.647340	45.250570	38.235751	0.008510	0.7
76	-0.654074	46.250570	37.667194	0.007602	0.7
77	-0.678897	47.250570	37.115299	0.007343	0.8
78	-0.680374	47.019032	37.241640	0.009130	0.7
79	-0.651736	48.019032	36.702055	0.010222	0.7
80	-0.657181	48.784379	36.299532	0.011358	0.7
81	-0.654949	49.784379	35.786714	0.010453	0.7
82	-0.661889	50.784379	35.288183	0.008764	4.9
83	-0.650110	51.784379	34.803351	0.004752	0.7
84	-0.684264	52.084810	34.660284	0.012001	0.7
85	-0.653021	53.084809	34.192439	0.008030	0.7
86	-0.678429	54.084809	33.737055	0.005288	0.7
87	-0.646277	53.873603	33.832221	0.008661	0.7
88	-0.638437	53.665323	33.926596	0.006233	0.7
89	-0.656264	53.944197	33.800353	0.005062	0.6
90	-0.639870	53.845145	33.845085	0.009925	0.6
91	-0.640249	54.844816	33.398991	0.009345	0.6
92	-0.638095	55.844815	32.964362	0.008884	0.7
93	-0.641898	55.849703	32.962265	0.006658	0.7
94	-0.657698	56.849703	32.538856	0.009455	0.7
95	-0.672801	56.647726	32.623496	0.010928	0.7
96	-0.644811	57.647726	32.208691	0.006742	0.7
97	-0.643170	57.416665	32.303596	0.007204	0.7
98	-0.644473	58.321155	31.935242	0.007105	0.7
99	-0.661947	58.089618	32.028734	0.006550	0.7
100	-0.653784	59.016289	31.657808	0.006328	0.7
101	-0.659461	59.367534	31.519448	0.009847	0.7
102	-0.674031	60.365985	31.132669	0.007079	1.0
103	-0.665236	61.365921	30.754713	0.008242	0.7
104	-0.641495	62.365908	30.385806	0.003693	0.7
105	-0.637636	63.173799	30.094166	0.007846	0.7
106	-0.653089	62.946632	30.175604	0.006101	0.6
107	-0.624769	62.715187	30.259029	0.003542	0.7
108	-0.675689	62.564519	30.313587	0.008727	0.7
109	-0.654056	62.334039	30.397426	0.007013	0.6
110	-0.668197	63.246946	30.068037	0.007578	0.7
111	-0.627504	63.015521	30.150861	0.007083	0.7
112	-0.671272	62.784053	30.234158	0.012318	0.6
113	-0.679854	63.784053	29.877556	0.006353	0.7
114	-0.657033	63.552676	29.959316	0.006195	0.7
115	-0.667865	63.321306	30.041521	0.008751	0.7
116	-0.654931	63.090921	30.123826	0.005370	0.7
117	-0.652662	64.090156	29.770075	0.007747	0.7
118	-0.642088	63.858618	29.851303	0.009624	0.7
119	-0.664990	64.858618	29.503623	0.012412	0.7
120	-0.657200	65.858618	29.163949	0.010897	0.7
121	-0.650537	66.858618	28.832007	0.006709	0.7
122	-0.661438	67.858618	28.507536	0.004703	0.6
123	-0.661650	68.856795	28.190860	0.005447	0.7
124	-0.659308	68.625305	28.263673	0.008764	0.7
125	-0.659613	68.431328	28.324977	0.005673	0.7
126	-0.680678	69.149178	28.099428	0.008149	0.7
127	-0.665226	68.917643	28.171783	0.013772	0.7
128	-0.655207	69.917643	27.861922	0.009477	0.7
129	-0.667737	70.917643	27.558804	0.010279	0.7
130	-0.626609	70.686105	27.628399	0.010058	0.7
131	-0.655971	70.454567	27.698347	0.011948	1.2
132	-0.662051	71.454567	27.398758	0.008133	0.7
133	-0.621794	71.223029	27.467546	0.007102	5.1
134	-0.654831	72.223029	27.172903	0.008139	0.7
135	-0.677655	71.991491	27.240560	0.006056	0.7
136	-0.657341	71.766611	27.306595	0.005132	0.7
137	-0.637980	71.710066	27.323250	0.013900	0.7
138	-0.622054	72.444773	27.108422	0.007304	0.7
139	-0.672809	73.444773	26.821392	0.010062	0.7
140	-0.656799	73.213274	26.887297	0.010565	0.7
141	-0.665254	74.213274	26.604907	0.006586	0.6
142	-0.659724	73.981764	26.669754	0.005752	0.7
143	-0.659708	74.468943	26.533658	0.006950	0.7
144	-0.655176	75.408862	26.274974	0.006644	0.7
145	-0.652989	75.394526	26.278881	0.006613	0.7
146	-0.618625	75.254362	26.317148	0.005154	0.7
147	-0.640821	76.246676	26.048605	0.005585	0.7
148	-0.644497	77.228391	25.788270	0.004154	0.7
149	-0.653832	77.151762	25.808404	0.007087	0.7
150	-0.655362	77.535559	25.707880	0.009597	0.7
151	-0.650293	77.331045	25.761348	0.008726	0.7
152	-0.658233	78.314760	25.506182	0.010954	0.6
153	-0.610286	79.314760	25.251920	0.004611	0.7
154	-0.649741	79.089331	25.308794	0.009530	0.7
155	-0.663489	80.062791	25.065014	0.010731	0.7
156	-0.663770	79.831253	25.122571	0.009887	0.6
157	-0.657126	80.831253	24.875863	0.007910	0.7
158	-0.674546	81.831253	24.633953	0.012846	0.7
159	-0.652983	82.831253	24.396703	0.007816	0.8
160	-0.649301	83.831253	24.163980	0.011966	0.7
161	-0.645374	83.599715	24.217468	0.009579	0.7
162	-0.664931	84.599715	23.988136	0.007462	0.7
163	-0.627433	85.599715	23.763106	0.008124	1.6
164	-0.650113	85.373193	23.813709	0.007635	0.7
165	-0.665357	85.564814	23.770888	0.006593	1.0
166	-0.641528	86.201988	23.629602	0.006782	0.8
167	-0.651649	85.970451	23.680748	0.009398	0.8
168	-0.661323	85.770021	23.725202	0.005993	0.8
169	-0.630824	86.769833	23.505096	0.008457	0.8
170	-0.643571	87.769831	23.288997	0.008140	0.7
171	-0.657729	88.769831	23.076835	0.006588	0.7
172	-0.652200	89.622475	22.898966	0.010855	0.7
173	-0.676721	90.622461	22.693822	0.010651	0.7
174	-0.637443	91.622461	22.492319	0.005925	0.7
175	-0.681745	91.391078	22.538624	0.012612	0.6
176	-0.655996	91.159540	22.585152	0.011149	0.7
177	-0.664321	92.159540	22.385566	0.009125	0.7
178	-0.661146	91.928003	22.431463	0.009582	0.7
179	-0.648560	91.696465	22.477549	0.011421	0.8
180	-0.643112	92.696465	22.279851	0.005476	0.7
181	-0.649619	93.696265	22.085639	0.009587	0.7
182	-0.653771	93.465326	22.130198	0.009150	0.7
183	-0.660029	94.458126	21.939905	0.004466	0.7
184	-0.664105	94.377238	21.955286	0.010548	2.0
185	-0.645643	95.361087	21.769651	0.007305	0.7
186	-0.642040	96.352699	21.585701	0.004102	0.7
187	-0.648340	97.234861	21.424648	0.006650	1.2
188	-0.692567	98.229134	21.245984	0.007950	0.7
189	-0.619788	99.229041	21.069288	0.008358	0.7
190	-0.683343	100.228503	20.895583	0.008168	0.7
191	-0.643159	101.197811	20.729834	0.010110	0.7
192	-0.649502	102.197781	20.561574	0.008293	0.7
193	-0.675637	103.197779	20.396019	0.004130	0.8
194	-0.650102	103.520796	20.343110	0.008617	0.7
195	-0.675757	104.520675	20.181060	0.006698	0.7
196	-0.635148	105.520675	20.021552	0.008046	0.7
197	-0.659097	105.289141	20.058259	0.010307	0.6
198	-0.681197	105.911175	19.959947	0.006404	0.7
199	-0.649003	105.682661	19.995951	0.005309	0.7
200	-0.666018	105.453907	20.032124	0.007554	0.7
201	-0.649124	106.452952	19.875101	0.005833	0.7
202	-0.652818	107.452637	19.720423	0.010844	0.7
203	-0.664565	108.452637	19.568086	0.004777	0.7
204	-0.676668	108.263058	19.596785	0.008676	1.0
205	-0.650906	109.257246	19.447212	0.007577	0.7
206	-0.656505	110.240467	19.301518	0.007541	0.7
207	-0.688905	110.607029	19.247758	0.007422	0.7
208	-0.656605	111.600588	19.103538	0.012388	0.7
209	-0.652276	112.600528	18.960556	0.008752	0.7
210	-0.666865	113.600528	18.819691	0.006437	0.7
211	-0.667887	113.368992	18.852120	0.005321	0.7
212	-0.679462	114.306988	18.721430	0.007216	0.6
213	-0.670133	115.253069	18.591437	0.006299	0.7
214	-0.643943	116.242592	18.457392	0.013012	0.7
215	-0.644990	117.242592	18.323877	0.008490	0.7
216	-0.661458	118.242592	18.192281	0.009185	0.7
217	-0.667145	118.011054	18.222582	0.007134	0.6
218	-0.648932	119.011054	18.092431	0.008943	0.7
219	-0.673469	118.805485	18.119034	0.007516	0.6
220	-0.663680	119.805485	17.990352	0.006002	0.7
221	-0.644320	120.805436	17.863492	0.007890	0.7
222	-0.651055	121.804738	17.738489	0.005777	0.7
223	-0.694051	121.573302	17.767284	0.009939	0.7
224	-0.668756	121.342931	17.796039	0.005933	0.7
225	-0.654465	122.341136	17.672110	0.007489	0.7
226	-0.668952	122.354951	17.670407	0.007836	0.7
227	-0.643857	122.209679	17.688332	0.011224	0.6
228	-0.665038	123.209679	17.565675	0.006563	0.6
229	-0.661784	122.978655	17.593860	0.010645	0.6
230	-0.675159	123.978655	17.472505	0.007097	0.7
231	-0.684459	124.978655	17.352813	0.009714	0.6
232	-0.663892	125.052593	17.344028	0.003219	0.7
233	-0.638339	125.458764	17.295928	0.006613	0.8
234	-0.697007	125.710425	17.266260	0.008090	0.7
235	-0.629603	125.478887	17.293552	0.008246	0.7
236	-0.652443	125.247349	17.320931	0.012450	0.7
237	-0.657156	125.389927	17.304061	0.009366	0.8
238	-0.689761	126.389927	17.186658	0.006628	0.7
239	-0.656195	126.234306	17.204824	0.009127	0.7
240	-0.651343	127.234246	17.088766	0.005404	0.7
241	-0.659189	128.227663	16.975005	0.005119	0.7
242	-0.671707	127.998052	17.001164	0.008203	0.7
243	-0.660448	127.766527	17.027623	0.006861	0.7
244	-0.668429	128.760403	16.914620	0.013911	0.6
245	-0.715756	129.760403	16.802425	0.009379	0.7
246	-0.640611	130.760356	16.691713	0.006490	0.7
247	-0.663257	131.760354	16.582446	0.005122	0.9
248	-0.644356	132.746982	16.476033	0.006608	0.9
249	-0.637970	133.487256	16.397083	0.007220	3.5
250	-0.654764	133.302655	16.416699	0.007421	0.7
251	-0.657864	134.300594	16.311208	0.006632	0.8
252	-0.655030	134.069262	16.335541	0.009144	0.7
253	-0.649452	133.837729	16.359968	0.009167	0.7
254	-0.681458	134.836562	16.255109	0.006366	0.7
255	-0.691215	134.605026	16.279296	0.012029	0.7
256	-0.664305	134.373488	16.303556	0.011898	0.7
257	-0.664643	134.141950	16.327887	0.006252	0.6
258	-0.704315	134.135261	16.328592	0.006422	0.7
259	-0.661360	135.135259	16.224012	0.006888	0.7
260	-0.660097	136.135251	16.120764	0.006058	0.7
261	-0.661594	136.022943	16.132294	0.004867	0.6
262	-0.653713	137.018869	16.030619	0.006623	0.7
263	-0.636810	136.789310	16.053941	0.006854	0.7
264	-0.680293	136.557774	16.077533	0.009652	0.8
265	-0.634754	136.405282	16.093109	0.011531	0.7
266	-0.616828	136.614748	16.071721	0.006586	0.7
267	-0.650507	136.383210	16.095366	0.005079	0.6
268	-0.645842	136.152072	16.119039	0.010887	0.6
269	-0.644536	137.111317	16.021246	0.004560	0.7
270	-0.643195	138.057972	15.925893	0.009409	0.7
271	-0.648414	139.018450	15.830301	0.009956	0.7
272	-0.626144	140.018450	15.731988	0.008027	0.7
273	-0.663006	141.018450	15.634888	0.007564	0.7
274	-0.658466	142.018450	15.538979	0.008406	0.7
275	-0.637921	141.786912	15.561081	0.012006	0.7
276	-0.669688	142.786912	15.466073	0.010144	0.6
277	-0.645992	142.555375	15.487967	0.005785	0.8
278	-0.656460	143.555375	15.393847	0.006905	0.7
279	-0.661130	143.323982	15.415524	0.006196	0.7
280	-0.643669	143.092513	15.437269	0.009867	0.7
281	-0.646461	144.092386	15.343774	0.006177	0.7
282	-0.656277	145.092386	15.251393	0.013308	0.7
283	-0.666768	144.860848	15.272684	0.011293	4.3
284	-0.631261	145.860103	15.181222	0.005424	0.7
285	-0.689801	146.860103	15.090782	0.006689	0.7
286	-0.641915	146.628567	15.111627	0.007295	0.7
287	-0.633228	146.397029	15.132528	0.009211	0.7
288	-0.654913	147.396928	15.042675	0.010298	0.7
289	-0.683646	148.396928	14.953874	0.004714	0.9
290	-0.654690	148.165715	14.974313	0.004690	0.7
291	-0.646611	149.132444	14.889225	0.003971	0.7
292	-0.671707	150.107415	14.804386	0.009898	0.7
293	-0.643987	150.045507	14.809745	0.006162	0.7
294	-0.652359	149.814054	14.829812	0.006702	0.6
295	-0.662624	149.592207	14.849097	0.007252	0.6
296	-0.656014	150.591979	14.762580	0.009023	0.7
297	-0.655032	151.591979	14.677045	0.011654	0.7
298	-0.642139	152.591975	14.592497	0.006488	0.6
299	-0.705072	153.591975	14.508916	0.009190	0.7
300	-0.657142	154.548363	14.429871	0.008600	0.7
301	-0.649601	155.548363	14.348138	0.008481	0.7
302	-0.647046	156.468748	14.273726	0.004617	0.7
303	-0.645078	157.465288	14.194022	0.004358	0.7
304	-0.655209	157.235823	14.212296	0.007318	0.7
305	-0.651636	157.010874	14.230256	0.008559	0.7
306	-0.646879	156.779336	14.248789	0.006967	0.7
307	-0.668823	156.547854	14.267367	0.005897	0.7
308	-0.663603	156.316316	14.285997	0.006214	0.7
309	-0.676113	156.084903	14.304666	0.006396	1.3
310	-0.684333	157.084888	14.224342	0.007364	0.7
311	-0.686451	157.572192	14.185525	0.006982	0.7
312	-0.693693	158.572097	14.106536	0.008336	0.7
313	-0.658727	158.340605	14.124745	0.008535	0.7
314	-0.660210	159.340605	14.046422	0.007551	0.7
315	-0.658931	160.340583	13.968965	0.005294	0.7
316	-0.648427	161.329158	13.893227	0.008092	0.7
317	-0.680907	161.097620	13.910892	0.009243	1.5
318	-0.677002	162.097620	13.834917	0.007631	0.7
319	-0.672020	163.097620	13.759767	0.008504	0.7
320	-0.645493	162.866451	13.777066	0.007384	0.7
321	-0.653782	162.634914	13.794437	0.007104	0.7
322	-0.643313	162.403400	13.811850	0.004757	0.7
323	-0.676635	163.176277	13.753890	0.005607	0.7
324	-0.653655	164.175124	13.679701	0.007800	0.7
325	-0.670172	165.175122	13.606223	0.007352	0.7
326	-0.666626	166.175122	13.533531	0.005226	0.6
327	-0.688085	167.018471	13.472827	0.006714	0.7
328	-0.650248	168.018370	13.401556	0.010091	0.6
329	-0.611517	168.896051	13.339615	0.009513	0.7
330	-0.649480	169.896051	13.269737	0.007744	0.6
331	-0.679591	169.664513	13.285851	0.008484	0.7
332	-0.660601	170.664484	13.216535	0.007916	0.7
333	-0.663648	171.664088	13.147963	0.007305	0.7
334	-0.655405	172.602595	13.084227	0.005653	0.7
335	-0.664836	172.378697	13.099376	0.008486	0.7
336	-0.658071	173.378696	13.031985	0.004700	0.7
337	-0.650482	174.142853	12.980954	0.008110	0.8
338	-0.649700	173.912987	12.996262	0.005433	0.7
339	-0.683414	174.911129	12.930048	0.011257	0.6
340	-0.652316	175.910666	12.864414	0.009665	0.7
341	-0.644889	176.910666	12.799413	0.016573	0.7
342	-0.707092	177.910666	12.735065	0.008893	0.7
343	-0.665896	178.910666	12.671361	0.010530	0.7
344	-0.643582	179.910642	12.608293	0.008233	0.7
345	-0.675897	180.828472	12.550956	0.008502	0.7
346	-0.641115	180.596934	12.565371	0.004225	0.7
347	-0.623598	181.587868	12.503909	0.005454	0.7
348	-0.633956	182.154007	12.469064	0.005286	0.8
349	-0.654100	182.496434	12.448082	0.009022	0.7
350	-0.679724	183.492360	12.387457	0.007193	0.7
351	-0.659301	183.260822	12.401499	0.005631	0.7
352	-0.651364	183.060507	12.413672	0.007532	0.7
353	-0.657033	184.060502	12.353136	0.005723	0.7
354	-0.618996	183.831731	12.366933	0.009206	0.7
355	-0.641058	183.610408	12.380310	0.009915	0.7
356	-0.658569	184.610408	12.320098	0.007500	0.7
357	-0.686536	184.378870	12.333987	0.009158	0.7
358	-0.650272	185.378870	12.274223	0.005579	0.7
359	-0.689758	185.147366	12.288007	0.005011	0.7
360	-0.677482	184.916380	12.301791	0.006988	0.7
361	-0.662789	184.685586	12.315595	0.005354	1.9
362	-0.658664	184.463850	12.328886	0.008541	0.7
363	-0.663361	184.299292	12.338768	0.005628	5.6
364	-0.659287	184.067802	12.352696	0.008949	0.8
365	-0.657022	185.058494	12.293307	0.006191	0.7
366	-0.641877	184.833731	12.306731	0.010654	0.7
367	-0.631902	184.602193	12.320590	0.007211	0.8
368	-0.625718	184.372764	12.334354	0.006600	0.7
369	-0.647332	184.615295	12.319805	0.007102	0.6
370	-0.672317	184.745254	12.312023	0.007398	0.9
371	-0.671053	184.513720	12.325894	0.008108	0.7
372	-0.650787	185.507883	12.266555	0.004150	0.7
373	-0.647953	185.304191	12.278666	0.008944	0.7
374	-0.648491	186.105412	12.231164	0.006647	0.7
375	-0.652715	186.285364	12.220546	0.006658	0.7
376	-0.672549	187.281191	12.162117	0.004903	0.7
377	-0.656059	187.049981	12.175633	0.009286	0.7
378	-0.666111	188.041725	12.117869	0.006836	0.7
379	-0.668064	189.041724	12.060177	0.007674	0.7
380	-0.642197	189.031693	12.060753	0.005257	0.7
381	-0.673089	188.932034	12.066478	0.004479	0.7
382	-0.657478	189.876720	12.012423	0.008271	0.7
383	-0.648600	190.855627	11.956918	0.005484	0.7
384	-0.685312	191.663680	11.911485	0.006896	0.6
385	-0.661117	191.634321	11.913130	0.007667	0.6
386	-0.658125	192.570115	11.860931	0.008611	0.7
387	-0.645537	192.338578	11.873803	0.006887	0.8
388	-0.644528	193.338577	11.818406	0.005669	0.8
389	-0.658793	193.107290	11.831173	0.006335	2.2
390	-0.642014	192.875839	11.843976	0.007481	0.7
391	-0.641817	193.807963	11.792581	0.006110	0.7
392	-0.684676	193.576499	11.805302	0.010175	0.7
393	-0.618391	193.358408	11.817313	0.008658	0.7
394	-0.648760	194.358407	11.762440	0.009007	0.7
395	-0.641453	195.356149	11.708196	0.007784	0.8
396	-0.671843	196.356065	11.654335	0.009768	0.7
397	-0.628121	197.038873	11.617838	0.005667	0.7
398	-0.692609	198.038480	11.564819	0.006459	0.7
399	-0.643239	198.564732	11.537100	0.005799	0.8
400	-0.683775	199.192295	11.504219	0.007395	0.7
401	-0.667904	200.192293	11.452209	0.008112	0.7
402	-0.664984	201.192293	11.400667	0.009561	0.7
403	-0.651792	202.045826	11.357040	0.005809	0.7
404	-0.688072	202.251849	11.346559	0.006752	0.7
405	-0.668507	202.020601	11.358324	0.007626	0.6
406	-0.698822	201.984331	11.360172	0.006662	0.7
407	-0.675644	202.059495	11.356344	0.006880	0.7
408	-0.640159	201.828317	11.368126	0.007430	0.7
409	-0.648060	202.828317	11.317336	0.006339	0.8
410	-0.663608	202.596780	11.329055	0.007190	0.7
411	-0.690107	202.397079	11.339183	0.008879	0.6
412	-0.663516	203.396256	11.288692	0.012789	0.7
413	-0.680903	204.396255	11.238609	0.008352	0.7
414	-0.645479	205.396255	11.188967	0.009190	0.7
415	-0.647671	206.249340	11.146964	0.010661	0.7
416	-0.672601	206.535231	11.132959	0.006082	0.7
417	-0.652724	207.535194	11.084246	0.008826	2.5
418	-0.700079	207.303657	11.095487	0.008839	0.9
419	-0.691958	207.072120	11.106751	0.008847	0.8
420	-0.663378	206.844981	11.117824	0.010758	0.8
421	-0.644902	207.844981	11.069241	0.012530	0.9
422	-0.657998	207.613737	11.080438	0.005534	0.8
423	-0.684842	208.612005	11.032264	0.006582	0.7
424	-0.663819	208.381353	11.043358	0.008644	0.7
425	-0.646974	208.780210	11.024188	0.008022	0.6
426	-0.664855	208.638036	11.031014	0.008043	0.7
427	-0.637669	209.638035	10.983185	0.004905	0.7
428	-0.650621	209.406999	10.994199	0.008573	0.7
429	-0.664376	210.379614	10.947984	0.009467	0.6
430	-0.667737	210.148076	10.958950	0.008252	0.7
431	-0.669704	211.148076	10.911744	0.006642	0.7
432	-0.661476	210.917065	10.922613	0.006899	0.7
433	-0.647998	211.598541	10.890611	0.012754	0.7
434	-0.673188	211.367015	10.901462	0.008910	0.7
435	-0.664822	212.367015	10.854749	0.008366	0.7
436	-0.653919	213.345563	10.809423	0.006235	0.7
437	-0.674359	213.114025	10.820113	0.008166	0.8
438	-0.651880	212.882627	10.830819	0.004357	0.7
439	-0.660455	212.651750	10.841521	0.009044	0.7
440	-0.665089	213.651724	10.795319	0.004847	0.6
441	-0.667051	213.420186	10.805982	0.005526	0.7
442	-0.656973	214.308931	10.765169	0.004949	0.6
443	-0.653414	214.085003	10.775423	0.007701	0.7
444	-0.660858	213.853505	10.786044	0.007135	0.7
445	-0.672958	214.853368	10.740319	0.008309	0.6
446	-0.668060	215.848737	10.695182	0.008848	0.7
447	-0.667489	216.848737	10.650215	0.005058	0.7
448	-0.646448	217.848730	10.605626	0.007035	0.7
449	-0.662377	218.135923	10.592889	0.011326	0.7
450	-0.657451	219.135283	10.548805	0.007528	0.7
451	-0.650988	220.135282	10.505059	0.008906	0.7
452	-0.666538	221.135282	10.461674	0.009469	0.7
453	-0.643695	220.935765	10.470301	0.013188	0.7
454	-0.656433	221.935765	10.427202	0.009895	0.7
455	-0.628261	222.929592	10.384719	0.007560	0.7
456	-0.649431	223.767378	10.349174	0.007342	0.7
457	-0.686947	223.538272	10.358871	0.007673	0.7
458	-0.631952	224.481542	10.319066	0.011847	0.7
459	-0.681003	225.481263	10.277212	0.009975	0.6
460	-0.658644	225.311262	10.284306	0.006084	0.7
461	-0.626899	226.311262	10.242721	0.010281	0.7
462	-0.684414	226.092909	10.251773	0.007856	0.7
463	-0.660474	225.861371	10.261388	0.006585	0.7
464	-0.674035	226.694843	10.226859	0.007125	0.7
465	-0.642090	226.463305	10.236428	0.005574	0.7
466	-0.650862	227.447362	10.195883	0.005845	0.7
467	-0.652424	227.637985	10.188066	0.007952	0.7
468	-0.627067	227.446514	10.195918	0.005787	0.7
469	-0.657416	227.283289	10.202621	0.009384	0.6
470	-0.683285	228.182955	10.165785	0.007996	0.6
471	-0.667683	229.182955	10.125151	0.006806	0.7
472	-0.666318	228.962495	10.134082	0.010901	0.7
473	-0.642568	229.962494	10.093701	0.006647	0.7
474	-0.705524	229.730963	10.103021	0.012214	0.8
475	-0.676075	229.499425	10.112360	0.013284	0.7
476	-0.654324	229.267887	10.121715	0.010530	0.7
477	-0.663972	230.267887	10.081433	0.008201	0.7
478	-0.647606	230.036377	10.090730	0.007792	0.8
479	-0.684172	231.036377	10.050693	0.007414	0.7
480	-0.654785	232.036345	10.010974	0.006768	0.7
481	-0.681381	231.806747	10.020066	0.007892	0.7
482	-0.649440	232.806721	9.980588	0.007380	0.8
483	-0.651311	232.575193	9.989701	0.011959	0.7
484	-0.669224	233.575019	9.950467	0.008176	0.7
485	-0.679440	234.574730	9.911544	0.007995	0.7
486	-0.665370	235.573848	9.872948	0.010143	0.7
487	-0.649593	235.342310	9.881866	0.007282	0.7
488	-0.658734	235.110772	9.890800	0.010250	0.7
489	-0.657516	236.110772	9.852331	0.005883	0.7
490	-0.671693	237.109453	9.814210	0.007444	0.6
491	-0.663539	238.103459	9.776559	0.007333	0.7
492	-0.661136	237.872603	9.785278	0.006898	0.7
493	-0.668910	237.641066	9.794038	0.008370	0.6
494	-0.653342	238.641052	9.756317	0.005931	0.7
495	-0.642371	239.640042	9.718922	0.005773	0.6
496	-0.659097	239.409482	9.727527	0.008625	0.7
497	-0.687718	240.407548	9.690387	0.004492	0.7
498	-0.666281	240.176029	9.698977	0.007908	0.7
499	-0.681699	239.988636	9.705941	0.010924	0.7
