1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
57	-0.846172	39.559337	8.644745	0.014706	0.7
58	-0.873948	40.559337	8.504315	0.016466	0.7
59	-0.880822	41.559337	8.368375	0.009062	2.3
60	-0.894677	41.450856	8.382912	0.008747	0.7
61	-0.867619	42.450856	8.250795	0.019129	0.7
62	-0.848603	43.450856	8.122778	0.023771	0.6
63	-0.843161	44.450856	7.998673	0.011939	0.7
64	-0.845053	45.450856	7.878304	0.006671	0.7
65	-0.835700	45.342324	7.891192	0.013471	0.7
66	-0.909447	46.342309	7.774013	0.018426	0.7
67	-0.844895	47.342309	7.660262	0.014713	0.6
68	-0.827329	48.342309	7.549792	0.005764	0.6
69	-0.865911	49.342309	7.442463	0.006779	0.6
70	-0.854210	49.233886	7.453952	0.008979	0.6
71	-0.840702	49.190631	7.458545	0.011377	0.7
72	-0.890560	50.190631	7.353777	0.011607	0.6
73	-0.848000	51.190631	7.251911	0.015739	0.6
74	-0.870690	52.190631	7.152828	0.005215	0.6
75	-0.895785	53.190631	7.056417	0.014203	1.3
76	-0.861105	54.190630	6.962570	0.015077	0.7
77	-0.827615	55.190630	6.871186	0.012405	0.6
78	-0.879687	56.190630	6.782170	0.015494	0.7
79	-0.853986	57.190630	6.695432	0.015977	0.6
80	-0.838854	57.082099	6.704738	0.014763	0.6
81	-0.851523	58.082099	6.619956	0.007363	0.6
82	-0.886609	59.082099	6.537291	0.010108	0.6
83	-0.848336	60.082099	6.456666	0.003066	0.6
84	-0.874430	61.080023	6.378166	0.018961	0.6
85	-0.840717	61.986162	6.308522	0.002556	0.6
86	-0.868701	62.986162	6.233408	0.010983	0.7
87	-0.852806	62.877658	6.241472	0.012522	0.7
88	-0.873833	62.769126	6.249558	0.014019	2.0
89	-0.888619	63.769126	6.175834	0.013777	0.7
90	-0.879309	64.769126	6.103828	0.006171	0.8
91	-0.866215	64.666836	6.111116	0.007730	0.7
92	-0.861417	64.558339	6.118866	0.005459	0.6
93	-0.848556	64.453770	6.126354	0.006351	0.7
94	-0.888286	64.345239	6.134144	0.010008	0.7
95	-0.879650	64.254639	6.140663	0.009993	0.7
96	-0.870881	64.146107	6.148490	0.016745	0.7
97	-0.859848	65.146107	6.077117	0.009739	0.7
98	-0.868689	66.146107	6.007383	0.004176	0.7
99	-0.846915	67.146021	5.939236	0.012470	0.7
100	-0.870305	68.146020	5.872612	0.020763	0.6
101	-0.839360	69.146020	5.807467	0.018909	0.6
102	-0.863784	70.146020	5.743751	0.012551	0.7
103	-0.854931	71.146020	5.681417	0.005953	0.6
104	-0.861507	71.037489	5.688117	0.009216	0.7
105	-0.839412	72.037489	5.626979	0.004315	0.6
106	-0.843305	71.928957	5.633551	0.004413	0.6
107	-0.908574	72.740296	5.584792	0.008885	0.7
108	-0.848127	72.633671	5.591151	0.008024	0.6
109	-0.848044	73.633671	5.532069	0.002794	0.6
110	-0.896428	73.525583	5.538395	0.003767	0.7
111	-0.858074	73.870640	5.518251	0.000295	0.6
112	-0.872358	73.855296	5.519144	0.011639	0.6
113	-0.848307	74.037530	5.508561	0.018388	0.7
114	-0.842976	75.037530	5.451202	0.004294	0.6
115	-0.868217	76.023926	5.395783	0.020979	0.7
116	-0.846345	75.915394	5.401825	0.022335	0.9
117	-0.824058	76.915394	5.346657	0.019883	0.6
118	-0.884297	77.915394	5.292604	0.018577	0.7
119	-0.864258	78.915394	5.239633	0.008502	0.6
120	-0.881233	79.915394	5.187712	0.012719	0.7
121	-0.829183	79.806863	5.193297	0.013572	0.6
122	-0.887743	80.806863	5.142286	0.006763	0.6
123	-0.892799	81.803113	5.092453	0.004882	0.6
124	-0.885220	82.802814	5.043409	0.002978	0.6
125	-0.864795	82.729973	5.046950	0.015507	0.6
126	-0.862000	82.718364	5.047515	0.015622	0.6
127	-0.862760	83.718364	4.999314	0.003423	0.7
128	-0.874365	84.718364	4.952025	0.003560	0.6
129	-0.886242	84.620040	4.956635	0.008115	0.7
130	-0.857880	85.162086	4.931327	0.003709	0.6
131	-0.879178	85.055816	4.936269	0.013164	0.7
132	-0.879027	86.055816	4.890159	0.009975	0.6
133	-0.853309	87.055816	4.844904	0.013839	0.6
134	-0.843482	88.055816	4.800478	0.012289	0.6
135	-0.860940	89.055816	4.756859	0.015505	0.7
136	-0.869452	88.947284	4.761555	0.022585	0.6
137	-0.871298	89.947284	4.718637	0.006508	0.6
138	-0.870643	90.947284	4.676487	0.011958	0.6
139	-0.875526	90.838753	4.681025	0.013672	0.6
140	-0.867598	91.838753	4.639541	0.015812	0.6
141	-0.866818	92.838753	4.598786	0.008584	0.6
142	-0.867797	93.838753	4.558740	0.008534	0.6
143	-0.884306	94.838753	4.519386	0.004959	0.9
144	-0.828112	95.838704	4.480707	0.011197	0.8
145	-0.879659	96.838704	4.442683	0.009545	0.7
146	-0.851701	97.838704	4.405299	0.005475	0.7
147	-0.856829	97.730172	4.409326	0.004162	0.7
148	-0.873742	98.708721	4.373282	0.009768	0.7
149	-0.886900	98.600190	4.377251	0.015669	0.7
150	-0.864831	99.600190	4.340955	0.010035	0.6
151	-0.862697	100.600190	4.305257	0.007557	0.7
152	-0.899753	101.600190	4.270140	0.013880	0.7
153	-0.866434	102.600190	4.235592	0.013524	0.7
154	-0.867773	103.600190	4.201599	0.008174	0.7
155	-0.876528	104.600190	4.168147	0.011392	0.7
156	-0.843168	105.600190	4.135223	0.013781	0.6
157	-0.894345	106.600190	4.102815	0.010551	0.6
158	-0.880972	107.600190	4.070912	0.004665	0.6
159	-0.875983	108.600078	4.039504	0.009209	0.6
160	-0.825018	109.600074	4.008574	0.006474	0.7
161	-0.845654	110.598891	3.978149	0.003979	0.6
162	-0.857744	110.490370	3.981432	0.007108	0.7
163	-0.860533	110.381868	3.984720	0.005856	0.6
164	-0.890057	111.381801	3.954622	0.013982	0.6
165	-0.844616	111.273537	3.957859	0.003210	0.6
166	-0.872746	111.968105	3.937185	0.010001	0.7
167	-0.852999	111.859836	3.940393	0.008976	0.8
168	-0.841706	112.859836	3.910957	0.007190	0.7
169	-0.879780	113.859831	3.881957	0.006299	0.7
170	-0.874228	113.751300	3.885083	0.005818	0.7
171	-0.883392	114.750978	3.856473	0.004531	0.7
172	-0.859347	115.739558	3.828592	0.015749	0.7
173	-0.860641	115.631026	3.831633	0.022936	0.7
174	-0.830444	116.631026	3.803794	0.006871	0.6
175	-0.876098	116.522494	3.806795	0.014639	0.6
176	-0.872031	117.519700	3.779390	0.020231	0.6
177	-0.859247	118.519700	3.752302	0.010667	0.6
178	-0.863631	118.411169	3.755223	0.007576	0.7
179	-0.878841	119.411140	3.728479	0.003757	0.6
180	-0.881186	119.303653	3.731336	0.010994	0.6
181	-0.846467	119.776489	3.718803	0.003557	0.6
182	-0.870972	120.776467	3.692573	0.006057	0.7
183	-0.856895	120.699747	3.694573	0.014049	0.7
184	-0.855459	121.699747	3.668682	0.009447	0.6
185	-0.838485	121.591231	3.671474	0.007903	0.6
186	-0.869193	122.591111	3.645908	0.011682	0.6
187	-0.867440	123.591111	3.620693	0.007355	0.6
188	-0.863296	124.591111	3.595824	0.006078	0.6
189	-0.875503	124.482716	3.598503	0.007577	0.6
190	-0.865202	124.464665	3.598950	0.008588	0.6
191	-0.867464	124.635378	3.594731	0.014631	0.7
192	-0.827040	124.526897	3.597411	0.006452	0.6
193	-0.869979	124.418366	3.600096	0.012870	0.6
194	-0.872942	125.418366	3.575508	0.006211	0.6
195	-0.876583	125.309834	3.578160	0.002348	0.7
196	-0.888971	125.951979	3.562524	0.006181	0.6
197	-0.879493	126.488905	3.549555	0.003662	0.6
198	-0.865710	127.474910	3.525983	0.003999	0.7
199	-0.856520	128.320186	3.506023	0.019338	0.6
200	-0.870568	128.211655	3.508573	0.006953	0.7
201	-0.863805	129.211655	3.485216	0.019889	0.7
202	-0.893619	129.103123	3.487736	0.002980	0.6
203	-0.851569	128.994591	3.490259	0.010280	0.6
204	-0.833007	129.332059	3.482424	0.006780	0.7
205	-0.854411	129.223527	3.484940	0.010279	0.6
206	-0.846977	130.223527	3.461895	0.005823	0.6
207	-0.871557	131.223487	3.439154	0.002929	0.7
208	-0.870605	132.126643	3.418870	0.005083	0.6
209	-0.870039	132.019839	3.421256	0.006672	0.7
210	-0.874421	131.928316	3.423303	0.008325	0.7
211	-0.880289	132.928316	3.401064	0.012109	0.7
212	-0.849154	133.928316	3.379111	0.014773	0.6
213	-0.868753	134.928316	3.357440	0.008399	0.7
214	-0.855774	134.819784	3.359779	0.020434	0.7
215	-0.851612	135.819784	3.338354	0.004222	0.6
216	-0.866288	136.819784	3.317201	0.007575	0.7
217	-0.885154	136.711895	3.319471	0.011894	0.7
218	-0.867442	136.603363	3.321757	0.010965	0.7
219	-0.846284	136.569069	3.322480	0.012339	0.6
220	-0.864768	137.569069	3.301527	0.020601	0.6
221	-0.863368	138.569069	3.280836	0.007295	0.6
222	-0.877996	139.569069	3.260404	0.010666	0.7
223	-0.873185	139.460537	3.262609	0.023899	0.6
224	-0.845722	140.460537	3.242402	0.016238	0.7
225	-0.854392	141.460537	3.222444	0.004825	0.7
226	-0.868818	141.352005	3.224598	0.008011	0.6
227	-0.877873	141.917560	3.213404	0.013173	0.7
228	-0.863821	142.917560	3.193801	0.007895	1.0
229	-0.872456	143.915641	3.174472	0.007418	0.6
230	-0.864086	144.915638	3.155339	0.014705	0.7
231	-0.870721	144.807106	3.157404	0.008304	0.7
232	-0.871291	145.807106	3.138475	0.003551	0.6
233	-0.846370	146.789615	3.120098	0.006654	0.6
234	-0.875668	146.685114	3.122042	0.009112	0.7
235	-0.899447	146.576582	3.124064	0.009263	0.7
236	-0.822803	147.570144	3.105651	0.005710	0.7
237	-0.846189	148.570144	3.087336	0.022292	0.7
238	-0.864657	149.570144	3.069236	0.018217	0.7
239	-0.868304	150.570144	3.051347	0.006153	0.8
240	-0.903713	151.570144	3.033665	0.011517	0.7
241	-0.900434	152.570143	3.016187	0.016505	0.7
242	-0.833761	153.570143	2.998909	0.007338	0.7
243	-0.862607	153.461611	3.000775	0.008961	0.6
244	-0.895193	154.461611	2.983673	0.006005	0.6
245	-0.890830	155.460549	2.966782	0.008072	0.6
246	-0.852555	156.312645	2.952525	0.014129	0.7
247	-0.882629	156.204113	2.954333	0.016670	0.7
248	-0.859007	157.204113	2.937755	0.008419	0.7
249	-0.860438	157.095581	2.939545	0.010798	0.6
