1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
166	-0.604774	55.782855	31.738639	0.015850	0.7
167	-0.666096	56.770445	31.335597	0.015525	0.6
168	-0.620030	56.070987	31.619984	0.012689	0.7
169	-0.644152	57.070986	31.214968	0.013400	0.7
170	-0.615857	56.371539	31.497155	0.011455	0.7
171	-0.608977	55.676350	31.782725	0.011646	0.7
172	-0.614433	56.676347	31.373558	0.015333	3.1
173	-0.565580	55.976895	31.658634	0.011087	5.1
174	-0.652131	56.944019	31.265816	0.012697	0.9
175	-0.586201	56.276628	31.535840	0.012192	0.7
176	-0.606918	57.276628	31.132963	0.013383	0.7
177	-0.621670	58.276628	30.740250	0.008030	0.7
178	-0.629771	57.606987	31.002121	0.013669	0.7
179	-0.593675	57.853161	30.905335	0.011533	0.7
180	-0.620154	57.157122	31.180567	0.009502	0.7
181	-0.608310	56.584739	31.410602	0.009616	0.7
182	-0.586799	55.887347	31.695506	0.012263	0.7
183	-0.614136	56.433629	31.471899	0.012332	0.7
184	-0.619122	57.433573	31.070666	0.009686	0.7
185	-0.627305	58.413447	30.687288	0.016785	0.7
186	-0.611955	57.714018	30.959966	0.016944	0.7
187	-0.631478	58.714018	30.571578	0.014176	0.7
188	-0.626692	59.713969	30.192832	0.010769	0.7
189	-0.631859	59.092508	30.427107	0.009530	0.7
190	-0.592411	60.069194	30.060535	0.015534	0.6
191	-0.581849	60.716829	29.822295	0.011824	0.7
192	-0.647258	60.017371	30.079763	0.011520	0.6
193	-0.638236	59.317928	30.341711	0.012616	0.7
194	-0.603610	60.311795	29.970847	0.016189	0.7
195	-0.632574	59.631307	30.223786	0.008416	0.7
196	-0.619257	60.631301	29.853540	0.015248	0.6
197	-0.632806	59.934086	30.110717	0.010615	0.7
198	-0.602487	60.666095	29.840821	0.013313	0.7
199	-0.612729	61.643701	29.487829	0.014553	0.6
200	-0.631791	61.775430	29.440902	0.016137	0.7
201	-0.611278	62.775430	29.089476	0.016274	0.7
202	-0.632217	63.775430	28.746340	0.019183	0.7
203	-0.628912	64.775430	28.411205	0.012182	0.7
204	-0.619085	65.775430	28.083794	0.011761	0.7
205	-0.624201	66.341113	27.901904	0.012766	0.7
206	-0.624767	65.642471	28.126891	0.011640	0.7
207	-0.623965	66.642468	27.805964	0.013659	0.7
208	-0.619377	67.642467	27.492278	0.010284	0.7
209	-0.628899	68.636481	27.187405	0.011501	0.7
210	-0.664361	68.328385	27.281175	0.009432	0.7
211	-0.640376	67.633336	27.495110	0.010188	0.7
212	-0.629982	67.371197	27.576670	0.015857	0.7
213	-0.596010	66.671799	27.796662	0.011742	0.6
214	-0.630018	67.416641	27.562496	0.016445	0.7
215	-0.644938	68.390712	27.262154	0.015303	0.7
216	-0.632540	69.044456	27.064224	0.015294	0.7
217	-0.627486	70.044313	26.767002	0.013910	0.6
218	-0.612817	71.044313	26.476197	0.012264	0.7
219	-0.652134	71.088215	26.463574	0.013260	0.7
220	-0.670736	72.088213	26.179290	0.015865	0.7
221	-0.636935	71.389316	26.377329	0.008805	0.8
222	-0.636764	72.385845	26.095854	0.011915	0.7
223	-0.612758	72.852597	25.966072	0.013027	0.7
224	-0.597640	72.153788	26.160861	0.012064	0.7
225	-0.634573	73.153788	25.883009	0.011960	0.7
226	-0.624903	74.051383	25.638589	0.012175	0.7
227	-0.608073	75.051383	25.371663	0.016695	4.5
228	-0.579179	75.993387	25.125252	0.011793	0.9
229	-0.616794	75.300365	25.306066	0.013249	0.9
230	-0.641713	74.601117	25.491160	0.012536	0.8
231	-0.622195	73.902630	25.678776	0.011952	0.8
232	-0.593755	74.902595	25.411026	0.012890	0.7
233	-0.625039	74.203657	25.597581	0.015852	0.7
234	-0.605143	75.203645	25.331507	0.013639	0.7
235	-0.647871	76.198908	25.072127	0.010810	0.6
236	-0.600483	77.198462	24.816920	0.015366	0.7
237	-0.630915	78.198462	24.566745	0.010516	0.7
238	-0.637323	79.193663	24.322729	0.010881	0.7
239	-0.593185	80.193059	24.082515	0.011008	0.6
240	-0.625341	79.493654	24.250122	0.008352	0.7
241	-0.619683	80.488953	24.012301	0.011550	0.6
242	-0.623741	81.442366	23.788823	0.011806	0.7
243	-0.646943	81.440852	23.789175	0.017240	0.7
244	-0.633956	80.741879	23.952608	0.017007	0.7
245	-0.628492	80.042421	24.118418	0.013315	0.7
246	-0.644473	81.027517	23.885550	0.012574	0.6
247	-0.614601	81.969844	23.666962	0.012738	0.7
248	-0.595380	81.270388	23.828827	0.009511	0.7
249	-0.603390	82.028389	23.653513	0.010730	0.7
250	-0.617599	81.968123	23.667357	0.017028	0.7
251	-0.625886	82.968091	23.439724	0.012328	0.7
252	-0.624543	83.968091	23.216421	0.013469	0.6
253	-0.649438	84.968042	22.997342	0.015124	0.7
254	-0.599764	84.268660	23.150132	0.011249	0.6
255	-0.671040	85.268660	22.932286	0.014506	0.7
256	-0.648146	86.246442	22.723209	0.010183	0.7
257	-0.646528	85.574752	22.866423	0.013203	0.7
258	-0.620925	86.574568	22.653898	0.011743	1.3
259	-0.634606	87.573985	22.445371	0.011161	0.9
260	-0.623955	88.480774	22.259464	0.010234	0.7
261	-0.634665	87.823611	22.393884	0.013227	0.9
262	-0.639850	88.227072	22.311166	0.016064	0.9
263	-0.649726	87.527619	22.454960	0.019127	0.9
264	-0.617739	88.527257	22.250017	0.008870	1.0
265	-0.641753	89.527236	22.048713	0.010701	0.9
266	-0.625419	89.972774	21.960191	0.012097	0.8
267	-0.617388	89.273454	22.099456	0.011861	1.0
268	-0.641687	90.229037	21.909597	0.012603	0.7
269	-0.618282	90.258839	21.903728	0.012154	0.7
270	-0.654543	89.559393	22.042300	0.017252	0.6
271	-0.654911	90.484625	21.859367	0.014225	0.7
272	-0.629321	89.785167	21.997379	0.011603	0.7
273	-0.617161	89.085767	22.137134	0.010938	0.7
274	-0.649939	89.108780	22.132507	0.014462	0.7
275	-0.637822	90.107673	21.933529	0.010049	0.7
276	-0.637866	91.107664	21.737884	0.014959	0.7
277	-0.622655	90.412444	21.873529	0.012553	0.7
278	-0.612398	91.412413	21.678952	0.008987	0.7
279	-0.640334	90.715087	21.814272	0.014208	0.7
280	-0.634494	91.712448	21.621244	0.010950	0.7
281	-0.637222	91.021789	21.754548	0.011828	0.7
282	-0.636191	92.021767	21.562071	0.009364	0.7
283	-0.630290	91.709957	21.621722	0.016178	0.7
284	-0.643294	91.025122	21.753900	0.012753	0.7
285	-0.613719	91.865929	21.591842	0.011228	0.7
286	-0.643830	92.865766	21.402248	0.014939	0.7
287	-0.608257	93.781191	21.231556	0.017388	0.7
288	-0.652031	93.081733	21.361731	0.012107	0.7
289	-0.595082	94.081731	21.176109	0.010566	0.7
290	-0.588647	95.081421	20.993741	0.011738	0.7
291	-0.606364	95.249352	20.963414	0.012636	0.7
292	-0.617175	96.234831	20.787195	0.012675	0.7
293	-0.617176	95.535412	20.911955	0.008030	0.7
294	-0.645599	95.261119	20.961293	0.012823	0.7
295	-0.655188	94.955549	21.016531	0.016268	0.7
296	-0.625732	95.955549	20.836834	0.013393	0.7
297	-0.627996	95.275747	20.958656	0.013817	0.7
298	-0.667846	96.275064	20.780064	0.011132	0.9
299	-0.629557	95.576349	20.904612	0.009601	0.7
300	-0.642518	96.069120	20.816620	0.009177	0.7
301	-0.595061	96.275481	20.779990	0.010694	0.7
302	-0.602794	97.274969	20.604388	0.010608	0.7
303	-0.650773	98.254572	20.435135	0.012187	0.6
304	-0.667586	99.252604	20.265535	0.007737	0.6
305	-0.604121	98.569216	20.381361	0.009163	0.7
306	-0.604927	98.343659	20.419881	0.014341	0.7
307	-0.648228	97.644300	20.540248	0.019887	0.6
308	-0.630968	98.644300	20.368570	0.012270	0.6
309	-0.646646	99.644300	20.199739	0.016811	0.7
310	-0.626484	98.944842	20.317533	0.008900	0.6
311	-0.608498	99.794198	20.174672	0.013703	0.7
312	-0.631033	100.764470	20.013912	0.011327	0.7
313	-0.625085	101.708792	19.859892	0.009682	0.7
314	-0.618596	101.020593	19.971902	0.007535	0.6
315	-0.645212	100.789174	20.009852	0.009697	0.7
316	-0.620579	101.681115	19.864372	0.010515	0.7
317	-0.622379	102.679163	19.704074	0.012020	0.7
318	-0.634219	102.980735	19.656145	0.016208	0.7
319	-0.625095	102.281276	19.767668	0.011939	0.7
320	-0.604461	103.281276	19.608612	0.017102	0.7
321	-0.646276	104.281229	19.452103	0.013938	0.7
322	-0.605488	105.281229	19.298065	0.012223	0.7
323	-0.648351	105.907174	19.202881	0.009814	0.7
324	-0.625815	106.863169	19.059307	0.011134	0.6
325	-0.661330	107.853755	18.912785	0.008597	0.7
326	-0.653244	108.835797	18.769734	0.014176	0.7
327	-0.654955	109.646344	18.653284	0.012698	0.7
328	-0.621937	108.946892	18.753687	0.014637	0.7
329	-0.584906	109.781724	18.633975	0.010816	0.8
330	-0.665619	109.085008	18.733776	0.011984	0.7
331	-0.604358	110.084998	18.590864	0.011385	0.7
332	-0.632916	109.386380	18.690475	0.012697	0.7
333	-0.619206	108.686922	18.791281	0.012040	0.7
334	-0.620217	109.686884	18.647497	0.008044	0.6
335	-0.639875	109.178438	18.720330	0.011199	0.7
336	-0.634842	108.922677	18.757182	0.016688	0.7
337	-0.628594	109.915693	18.614906	0.009689	0.7
338	-0.595613	110.899441	18.476070	0.008908	0.7
339	-0.639390	111.672840	18.368366	0.011872	0.7
340	-0.632875	111.041999	18.456123	0.017210	0.7
341	-0.636805	112.041998	18.317399	0.014569	0.8
342	-0.625432	113.041998	18.180745	0.014918	0.7
343	-0.611551	114.041991	18.046115	0.010465	0.7
344	-0.626664	115.041991	17.913464	0.013176	1.9
345	-0.607216	116.039768	17.783038	0.013733	0.7
346	-0.639954	116.996955	17.659689	0.012077	0.7
347	-0.630270	117.996953	17.532639	0.011410	0.7
348	-0.627535	117.310707	17.619629	0.013853	0.7
349	-0.701769	116.722432	17.694890	0.014301	0.7
350	-0.640568	117.722052	17.567382	0.015099	0.7
351	-0.651289	118.722052	17.441652	0.011930	0.7
352	-0.608418	118.151641	17.513148	0.012108	0.7
353	-0.615527	117.758599	17.562755	0.015362	0.7
354	-0.664912	118.756353	17.437371	0.011450	0.7
355	-0.667439	119.756353	17.313487	0.014562	0.8
356	-0.635068	119.067117	17.398683	0.013193	0.7
357	-0.627528	119.974494	17.286697	0.006876	0.7
358	-0.622194	120.689026	17.199521	0.012190	0.7
359	-0.638378	120.571350	17.213817	0.012539	0.9
360	-0.646076	121.278904	17.128213	0.009940	0.6
361	-0.623119	122.278410	17.008727	0.016708	0.7
362	-0.628901	123.258813	16.893133	0.013824	0.7
363	-0.637866	124.258808	16.776837	0.012529	0.7
364	-0.632975	125.245326	16.663666	0.012912	0.7
365	-0.632667	124.546774	16.743644	0.015178	0.7
366	-0.619181	125.546642	16.629404	0.019707	0.7
367	-0.614469	126.546642	16.516698	0.007619	0.6
368	-0.621695	127.365242	16.425568	0.009534	0.7
369	-0.603932	128.008445	16.354666	0.014421	0.7
370	-0.625992	127.310576	16.431622	0.008807	0.7
371	-0.655377	128.204278	16.333200	0.021037	0.6
372	-0.652502	127.504820	16.410130	0.014076	0.7
373	-0.629599	128.504820	16.300366	0.012520	0.7
374	-0.626981	129.453890	16.197543	0.010582	0.7
375	-0.623883	130.430050	16.093129	0.013033	0.7
376	-0.652772	129.794540	16.160952	0.010235	0.7
377	-0.635260	130.792730	16.054678	0.012559	0.7
378	-0.623265	130.094687	16.128849	0.012595	0.7
379	-0.616185	131.025705	16.030074	0.011483	0.6
380	-0.630244	130.326250	16.104168	0.013870	0.7
381	-0.632109	131.323671	15.998717	0.008512	1.7
382	-0.614356	132.322359	15.894507	0.010651	0.8
383	-0.647353	132.324755	15.894259	0.012771	0.7
384	-0.644479	131.664837	15.962964	0.017300	0.7
385	-0.637928	130.965380	16.036438	0.013744	0.7
386	-0.616741	131.965380	15.931601	0.011553	0.6
387	-0.650733	132.965004	15.828164	0.014455	0.7
388	-0.627566	133.493854	15.773982	0.011520	0.7
389	-0.608527	132.794396	15.845723	0.013248	0.7
390	-0.636497	133.794105	15.743386	0.011340	0.7
391	-0.616449	134.731092	15.648663	0.012169	0.7
392	-0.608452	134.043938	15.718018	0.014419	0.7
393	-0.634241	133.344485	15.789248	0.010024	0.7
394	-0.623402	133.000755	15.824490	0.011656	0.6
395	-0.657113	132.301353	15.896685	0.011364	0.7
396	-0.613641	131.617849	15.967879	0.013412	0.8
397	-0.630128	132.490841	15.877060	0.014160	0.6
398	-0.602903	131.791386	15.949743	0.009943	0.7
399	-0.614126	131.091942	16.023093	0.010936	0.7
400	-0.595644	132.079159	15.919759	0.010893	0.7
401	-0.660367	132.143868	15.913032	0.013014	0.7
402	-0.643587	132.962112	15.828461	0.014696	0.7
403	-0.637451	133.942313	15.728327	0.015808	0.7
404	-0.587923	134.942313	15.627467	0.014315	0.7
405	-0.640908	135.489540	15.572819	0.014225	0.7
406	-0.660588	134.880927	15.633621	0.010277	0.7
407	-0.603102	134.226896	15.699492	0.013321	0.7
408	-0.654785	133.786445	15.744165	0.013562	0.7
409	-0.651141	133.087236	15.815608	0.011656	0.7
410	-0.596318	132.387820	15.887724	0.016072	0.7
411	-0.617879	133.386783	15.784922	0.018937	0.7
412	-0.617310	134.386729	15.683343	0.011087	0.7
413	-0.599138	135.102696	15.611411	0.011686	0.7
414	-0.639055	136.102694	15.512040	0.016172	0.7
415	-0.614193	135.403236	15.581413	0.013191	0.7
416	-0.615336	136.402836	15.482461	0.017764	0.7
417	-0.617521	135.703381	15.551568	0.015365	0.6
418	-0.618962	136.703381	15.452956	0.008788	0.7
419	-0.642461	137.701549	15.355763	0.007882	0.7
420	-0.615075	138.019783	15.325032	0.010645	1.2
421	-0.644035	138.890518	15.241575	0.015086	3.7
422	-0.646797	139.884023	15.147454	0.015067	0.8
423	-0.642436	139.187058	15.213360	0.014599	0.7
424	-0.608186	138.487728	15.280068	0.012056	0.7
425	-0.653699	139.487532	15.184876	0.012830	0.7
426	-0.650530	140.419083	15.097244	0.010101	0.7
427	-0.619217	139.848231	15.150825	0.010568	0.8
428	-0.645444	139.148855	15.216989	0.016633	0.7
429	-0.652857	139.979464	15.138473	0.009076	0.7
430	-0.605947	140.979464	15.045014	0.013275	0.7
431	-0.629027	140.959044	15.046911	0.013665	0.7
432	-0.663981	141.959043	14.954576	0.014470	0.7
433	-0.609303	142.689803	14.887814	0.010384	0.7
434	-0.591817	142.157198	14.936413	0.010229	0.7
435	-0.602354	141.457795	15.000717	0.010849	0.7
436	-0.621623	140.952396	15.047529	0.015371	0.7
437	-0.610464	141.952343	14.955191	0.012948	0.7
438	-0.610651	142.952343	14.863974	0.011570	0.9
439	-0.605130	143.834923	14.784387	0.011050	0.7
440	-0.623614	144.832793	14.695425	0.014524	0.7
441	-0.640922	145.614990	14.626435	0.013397	0.7
442	-0.625223	146.614989	14.539173	0.014626	0.7
443	-0.633944	146.549576	14.544849	0.008949	0.7
444	-0.639224	145.850148	14.605821	0.012585	0.7
445	-0.645979	145.169726	14.665628	0.016713	0.7
446	-0.641471	146.136249	14.580819	0.011180	0.7
447	-0.632981	147.129127	14.494712	0.013130	0.7
448	-0.609092	146.435957	14.554719	0.011232	0.7
449	-0.615001	145.741708	14.615320	0.011724	0.7
450	-0.621482	146.740989	14.528252	0.011321	0.7
451	-0.657992	146.041555	14.589084	0.011223	3.1
452	-0.623915	145.347449	14.649959	0.011264	0.9
453	-0.636943	146.215933	14.573870	0.012464	0.8
454	-0.638484	145.524696	14.634366	0.011114	0.7
455	-0.605293	144.825777	14.696047	0.014006	0.7
456	-0.631617	144.157895	14.755476	0.010604	0.7
457	-0.621310	143.458441	14.818232	0.014889	0.7
458	-0.613048	143.289285	14.833489	0.011847	0.9
459	-0.625182	144.289270	14.743748	0.014208	0.7
460	-0.626522	145.289268	14.655085	0.012308	0.7
461	-0.656871	144.727148	14.704793	0.014394	0.7
462	-0.666382	145.726867	14.616621	0.014456	0.7
463	-0.603769	145.027681	14.678175	0.016132	0.9
464	-0.621683	144.328565	14.740244	0.013865	0.7
465	-0.651458	144.134241	14.757590	0.010018	0.7
466	-0.657422	143.577024	14.807555	0.011067	0.7
467	-0.629402	144.563344	14.719341	0.011601	0.6
468	-0.640112	145.555100	14.631695	0.011122	0.7
469	-0.641929	145.788394	14.611229	0.018417	0.7
470	-0.631842	145.092085	14.672483	0.008921	0.7
471	-0.651315	144.392641	14.734533	0.012579	0.7
472	-0.647146	145.387085	14.646469	0.011188	0.7
473	-0.649425	144.706806	14.706598	0.011338	0.6
474	-0.624816	145.234448	14.659918	0.011071	0.6
475	-0.635917	144.580475	14.717818	0.012833	0.7
476	-0.620371	145.535176	14.633445	0.014239	0.7
477	-0.623759	145.134885	14.668703	0.011295	0.7
478	-0.614098	146.134885	14.580938	0.010831	0.7
479	-0.630000	146.910514	14.513584	0.008683	0.7
480	-0.600350	146.351047	14.562104	0.010790	0.7
481	-0.600183	147.231384	14.485902	0.011863	0.7
482	-0.607869	146.532757	14.546310	0.013432	0.7
483	-0.635423	147.532174	14.460048	0.014444	0.7
484	-0.589154	148.505630	14.377005	0.010822	0.7
485	-0.618447	148.462061	14.380702	0.015830	3.4
486	-0.620858	147.762626	14.440302	0.009265	0.7
487	-0.692790	147.063649	14.500360	0.012071	1.0
488	-0.653559	146.376027	14.559931	0.017866	0.7
489	-0.658441	145.676569	14.621031	0.012788	0.7
490	-0.639099	144.977489	14.682614	0.013369	0.7
491	-0.655332	145.977488	14.594682	0.011185	0.7
492	-0.618387	146.977488	14.507797	0.016540	0.7
493	-0.650761	147.977487	14.421941	0.010637	0.6
494	-0.631479	148.977487	14.337095	0.011803	0.7
495	-0.617002	149.977487	14.253241	0.014928	0.7
496	-0.624483	150.977210	14.170385	0.009113	0.7
497	-0.632037	151.663860	14.114033	0.012158	0.7
498	-0.617358	151.783310	14.104275	0.012042	0.7
499	-0.646699	152.783309	14.023115	0.010025	0.7
